date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:12:34	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Jun%202021%2004:22:03%20GMT	https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.1)
22:12:34	917575/917575	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Jun%202021%2004:21:56%20GMT	https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.1)
22:12:34	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Jun%202021%2004:22:03%20GMT	https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.1)
22:12:34	13548/13548	---M--	200	added ('OK')	font/woff2	date:Thu,%2003%20Jun%202021%2004:21:50%20GMT	https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.1)
22:12:35	16772/16772	---M--	200	added ('OK')	font/woff	date:Thu,%2003%20Jun%202021%2004:21:54%20GMT	https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.1)
22:12:35	34052/34052	---M--	200	added ('OK')	font/ttf	date:Thu,%2003%20Jun%202021%2004:21:58%20GMT	https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.1)
22:12:35	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Jun%202021%2004:21:49%20GMT	https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://www.shredlife.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.1)
22:12:35	179/179	---M--	200	added ('OK')	text/css	date:Thu,%2003%20Jun%202021%2004:08:20%20GMT	https://www.shredlife.org/wp-content/uploads/elementor/css/post-208.css?ver=1622606836	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/uploads/elementor/css/post-2088e9c.css	(from https://www.shredlife.org/coming-soon/)
22:12:36	6834/6834	---M--	200	added ('OK')	application/json	etag:%2282-1674969157;;;%22	https://www.shredlife.org/wp-json/wp/v2/pages/208	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/wp/v2/pages/208.json	(from https://www.shredlife.org/coming-soon/)
22:12:36	2626/2626	---M--	200	added ('OK')	application/json	etag:%2283-1674969157;;;%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fcoming-soon%2F	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embed393e.json	(from https://www.shredlife.org/coming-soon/)
22:12:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jan%202023%2005:12:37%20GMT	https://www.shredlife.org/?p=208	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/index0eba.html	(from https://www.shredlife.org/coming-soon/)
22:12:37	2709/2709	---M-Z	200	added ('OK')	text/xml	etag:%2284-1674969157;gz%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fcoming-soon%2F&format=xml	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embed8a18	(from https://www.shredlife.org/coming-soon/)
22:12:37	207/207	---M--	200	added ('OK')	text/css	date:Sun,%2006%20Jun%202021%2015:14:32%20GMT	https://www.shredlife.org/wp-content/uploads/elementor/css/post-27.css?ver=1622992472	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/uploads/elementor/css/post-27eac3.css	(from https://www.shredlife.org/contact-us/)
22:12:37	11158/11158	---M--	200	added ('OK')	application/json	etag:%2285-1674969158;;;%22	https://www.shredlife.org/wp-json/wp/v2/pages/27	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/wp/v2/pages/27.json	(from https://www.shredlife.org/contact-us/)
22:12:38	2621/2621	---M--	200	added ('OK')	application/json	etag:%2286-1674969158;;;%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fcontact-us%2F	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embed6ae0.json	(from https://www.shredlife.org/contact-us/)
22:12:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jan%202023%2005:12:39%20GMT	https://www.shredlife.org/?p=27	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/index1c4a.html	(from https://www.shredlife.org/contact-us/)
22:12:38	2704/2704	---M-Z	200	added ('OK')	text/xml	etag:%2287-1674969159;gz%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embedf014	(from https://www.shredlife.org/contact-us/)
22:12:38	407/407	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Oct%202021%2018:01:45%20GMT	https://www.shredlife.org/wp-content/uploads/elementor/css/post-29.css?ver=1635357705	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/uploads/elementor/css/post-29835b.css	(from https://www.shredlife.org/stay-with-us/)
22:12:39	10244/10244	---M--	200	added ('OK')	application/json	etag:%2288-1674969159;;;%22	https://www.shredlife.org/wp-json/wp/v2/pages/29	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/wp/v2/pages/29.json	(from https://www.shredlife.org/stay-with-us/)
22:12:39	2631/2631	---M--	200	added ('OK')	application/json	etag:%2289-1674969160;;;%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fstay-with-us%2F	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embed415e.json	(from https://www.shredlife.org/stay-with-us/)
22:12:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jan%202023%2005:12:40%20GMT	https://www.shredlife.org/?p=29	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/index9cd7.html	(from https://www.shredlife.org/stay-with-us/)
22:12:40	2714/2714	---M-Z	200	added ('OK')	text/xml	etag:%2290-1674969160;gz%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fstay-with-us%2F&format=xml	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embed9801	(from https://www.shredlife.org/stay-with-us/)
22:12:42	53631/53631	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2005:12:42%20GMT	https://secured.sirvoy.com/widget/sirvoy.js	C:/My%20Web%20Sites/HackityHack/secured.sirvoy.com/widget/sirvoy.js	(from https://www.shredlife.org/stay-with-us/)
22:12:42	680/680	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Jun%202021%2019:15:01%20GMT	https://www.shredlife.org/wp-content/uploads/elementor/css/post-14.css?ver=1623266101	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/uploads/elementor/css/post-14c847.css	(from https://www.shredlife.org/snow/)
22:12:43	12385/12385	---M--	200	added ('OK')	application/json	etag:%2291-1674969163;;;%22	https://www.shredlife.org/wp-json/wp/v2/pages/14	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/wp/v2/pages/14.json	(from https://www.shredlife.org/snow/)
22:12:43	2591/2591	---M--	200	added ('OK')	application/json	etag:%2292-1674969164;;;%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fsnow%2F	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embedd9e5.json	(from https://www.shredlife.org/snow/)
22:12:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jan%202023%2005:12:44%20GMT	https://www.shredlife.org/?p=14	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/index0b69.html	(from https://www.shredlife.org/snow/)
22:12:43	2674/2674	---M-Z	200	added ('OK')	text/xml	etag:%2293-1674969164;gz%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fsnow%2F&format=xml	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embed2de5	(from https://www.shredlife.org/snow/)
22:12:44	1752/1752	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Jun%202021%2019:16:02%20GMT	https://www.shredlife.org/wp-content/uploads/elementor/css/post-16.css?ver=1623266162	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/uploads/elementor/css/post-16bb75.css	(from https://www.shredlife.org/hike/)
22:12:44	14679/14679	---M--	200	added ('OK')	application/json	etag:%2294-1674969165;;;%22	https://www.shredlife.org/wp-json/wp/v2/pages/16	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/wp/v2/pages/16.json	(from https://www.shredlife.org/hike/)
22:12:45	2711/2711	---M--	200	added ('OK')	application/json	etag:%2295-1674969165;;;%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fhike%2F	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embed88c7.json	(from https://www.shredlife.org/hike/)
22:12:45	667986/667986	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2004:09:20%20GMT	https://www.shredlife.org/wp-content/uploads/2021/06/Screen-Shot-2021-06-01-at-11.41.29-PM.png	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/uploads/2021/06/Screen-Shot-2021-06-01-at-11.41.29-PM.png	(from https://www.shredlife.org/hike/)
22:12:45	2799/2799	---M-Z	200	added ('OK')	text/xml	etag:%2296-1674969166;gz%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fhike%2F&format=xml	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embededf1	(from https://www.shredlife.org/hike/)
22:12:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jan%202023%2005:12:46%20GMT	https://www.shredlife.org/?p=16	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/index0e62.html	(from https://www.shredlife.org/hike/)
22:12:45	1902/1902	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Jun%202021%2019:17:57%20GMT	https://www.shredlife.org/wp-content/uploads/elementor/css/post-18.css?ver=1623266277	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-content/uploads/elementor/css/post-182adb.css	(from https://www.shredlife.org/bike/)
22:12:45	15939/15939	---M--	200	added ('OK')	application/json	etag:%2297-1674969166;;;%22	https://www.shredlife.org/wp-json/wp/v2/pages/18	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/wp/v2/pages/18.json	(from https://www.shredlife.org/bike/)
22:12:46	2591/2591	---M--	200	added ('OK')	application/json	etag:%2298-1674969166;;;%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fbike%2F	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embed57ff.json	(from https://www.shredlife.org/bike/)
22:12:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jan%202023%2005:12:47%20GMT	https://www.shredlife.org/?p=18	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/index0735.html	(from https://www.shredlife.org/bike/)
22:12:46	2674/2674	---M-Z	200	added ('OK')	text/xml	etag:%2299-1674969167;gz%22	https://www.shredlife.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.shredlife.org%2Fbike%2F&format=xml	C:/My%20Web%20Sites/HackityHack/www.shredlife.org/wp-json/oembed/1.0/embedb063	(from https://www.shredlife.org/bike/)
